order_item_id,order_id,product_id,quantity,unit_price,discount_rate
26020,8679,80,1,76.98,0.07
26021,8679,135,2,56.14,0.0
26022,8679,207,3,87.33,0.0
26023,8680,240,3,7.53,0.03
26024,8680,94,2,59.24,0.17
26025,8680,104,1,50.55,0.04
26026,8681,137,2,67.75,0.12
26027,8682,219,1,76.43,0.06
26028,8682,12,1,105.38,0.06
26029,8682,237,1,53.56,0.1
26030,8682,66,3,18.66,0.24
26031,8683,24,3,35.44,0.05
26032,8683,180,1,68.83,0.12
26033,8684,238,1,37.39,0.0
26034,8684,233,1,70.55,0.02
26035,8684,188,4,55.83,0.21
26036,8684,67,1,176.71,0.06
26037,8684,40,1,91.04,0.09
26038,8685,187,1,34.77,0.1
26039,8686,82,1,31.47,0.08
26040,8686,191,1,8.7,0.01
26041,8686,192,1,59.58,0.02
26042,8687,114,1,15.61,0.09
26043,8687,6,1,52.21,0.06
26044,8688,95,2,83.05,0.08
26045,8688,246,1,15.37,0.0
26046,8688,203,2,30.68,0.0
26047,8688,134,2,92.77,0.0
26048,8689,230,1,130.0,0.04
26049,8690,87,1,3.0,0.16
26050,8690,133,2,35.11,0.02
26051,8690,214,1,16.27,0.11
26052,8690,180,2,68.83,0.01
26053,8690,232,1,27.67,0.01
26054,8691,159,1,107.34,0.0
26055,8691,100,1,97.47,0.1
26056,8691,55,2,60.08,0.02
26057,8692,3,1,179.08,0.01
26058,8692,182,1,24.08,0.17
26059,8692,15,1,83.57,0.13
26060,8692,167,3,48.94,0.04
26061,8692,20,1,74.84,0.07
26062,8693,42,1,18.43,0.03
26063,8693,150,1,14.45,0.05
26064,8693,233,3,70.55,0.02
26065,8693,213,3,70.91,0.06
26066,8693,53,1,25.18,0.0
26067,8694,181,2,63.72,0.11
26068,8694,197,3,39.27,0.05
26069,8695,204,1,71.94,0.07
26070,8695,143,1,45.06,0.14
26071,8695,67,1,176.71,0.04
26072,8695,85,1,29.35,0.1
26073,8695,1,1,186.97,0.05
26074,8696,180,1,68.83,0.06
26075,8696,21,2,141.14,0.02
26076,8696,194,1,93.67,0.0
26077,8696,185,1,99.59,0.19
26078,8696,172,2,153.5,0.07
26079,8697,162,7,23.02,0.0
26080,8697,208,2,3.0,0.06
26081,8697,190,1,15.29,0.05
26082,8698,108,1,40.26,0.05
26083,8698,38,2,74.84,0.15
26084,8698,198,2,145.28,0.0
26085,8698,196,2,74.2,0.08
26086,8698,68,2,3.0,0.02
26087,8699,180,5,68.83,0.09
26088,8699,83,1,26.04,0.09
26089,8699,117,1,35.67,0.08
26090,8699,92,1,84.23,0.07
26091,8700,192,1,59.58,0.06
26092,8700,244,2,85.33,0.07
26093,8700,182,1,24.08,0.05
26094,8701,114,2,15.61,0.08
26095,8701,196,2,74.2,0.0
26096,8701,227,1,84.58,0.09
26097,8701,53,1,25.18,0.06
26098,8702,71,1,73.5,0.0
26099,8703,73,1,6.79,0.0
26100,8703,108,1,40.26,0.05
26101,8703,43,2,57.98,0.12
26102,8703,74,2,77.92,0.12
26103,8703,212,3,73.2,0.05
26104,8704,81,1,3.0,0.11
26105,8704,69,1,103.69,0.07
26106,8705,239,1,55.31,0.09
26107,8705,215,1,35.48,0.07
26108,8705,60,2,29.84,0.08
26109,8706,159,2,107.34,0.02
26110,8706,211,2,39.29,0.06
26111,8707,38,1,74.84,0.0
26112,8707,187,1,34.77,0.0
26113,8707,11,1,41.56,0.14
26114,8708,81,3,3.0,0.06
26115,8708,209,1,121.21,0.07
26116,8709,109,1,152.25,0.05
26117,8709,175,2,65.15,0.0
26118,8709,198,1,145.28,0.0
26119,8710,11,1,41.56,0.12
26120,8711,183,1,51.6,0.07
26121,8712,235,1,94.86,0.09
26122,8712,233,2,70.55,0.11
26123,8713,101,1,68.25,0.12
26124,8714,18,1,17.32,0.1
26125,8714,225,1,70.21,0.0
26126,8714,96,2,64.8,0.0
26127,8715,49,1,156.87,0.0
26128,8715,245,1,59.79,0.0
26129,8715,194,1,93.67,0.13
26130,8716,15,1,83.57,0.0
26131,8716,44,3,42.42,0.02
26132,8716,158,1,77.9,0.1
26133,8716,238,1,37.39,0.0
26134,8716,21,1,141.14,0.11
26135,8717,109,2,152.25,0.0
26136,8717,92,1,84.23,0.04
26137,8717,32,1,99.45,0.07
26138,8718,116,3,37.01,0.0
26139,8719,147,3,134.56,0.0
26140,8719,115,2,148.94,0.03
26141,8720,119,2,104.4,0.0
26142,8720,147,1,134.56,0.02
26143,8720,29,1,35.01,0.0
26144,8720,123,1,117.28,0.0
26145,8720,32,1,99.45,0.0
26146,8721,4,1,3.0,0.07
26147,8722,77,1,41.0,0.0
26148,8722,197,1,39.27,0.04
26149,8722,39,1,3.0,0.02
26150,8722,130,1,64.52,0.12
26151,8723,34,1,38.12,0.14
26152,8723,133,2,35.11,0.12
26153,8723,119,1,104.4,0.12
26154,8724,161,1,25.25,0.22
26155,8724,73,1,6.79,0.11
26156,8724,14,1,3.0,0.07
26157,8724,80,1,76.98,0.09
26158,8724,114,1,15.61,0.06
26159,8725,4,1,3.0,0.11
26160,8725,156,2,58.13,0.1
26161,8726,64,1,70.47,0.02
26162,8726,15,1,83.57,0.04
26163,8726,242,1,81.79,0.1
26164,8726,90,1,172.02,0.11
26165,8727,152,3,53.67,0.02
26166,8727,242,2,81.79,0.0
26167,8727,65,1,29.03,0.0
26168,8727,81,1,3.0,0.1
26169,8728,42,1,18.43,0.0
26170,8728,163,1,42.88,0.01
26171,8728,36,2,73.88,0.17
26172,8729,74,2,77.92,0.11
26173,8729,94,3,59.24,0.0
26174,8730,233,1,70.55,0.12
26175,8730,102,1,37.31,0.02
26176,8730,111,1,182.45,0.0
26177,8730,34,1,38.12,0.07
26178,8730,121,1,64.48,0.0
26179,8731,86,1,13.3,0.04
26180,8732,226,1,72.79,0.0
26181,8733,179,2,82.75,0.04
26182,8734,199,1,71.2,0.03
26183,8734,46,1,11.52,0.0
26184,8735,153,4,219.45,0.05
26185,8735,210,5,24.68,0.02
26186,8735,219,1,76.43,0.07
26187,8736,105,1,102.18,0.07
26188,8737,72,3,85.26,0.0
26189,8737,40,1,91.04,0.09
26190,8737,214,2,16.27,0.04
26191,8738,21,4,141.14,0.0
26192,8738,41,2,118.68,0.17
26193,8738,233,1,70.55,0.02
26194,8739,181,1,63.72,0.0
26195,8739,54,2,99.19,0.0
26196,8740,67,2,176.71,0.1
26197,8740,100,2,97.47,0.11
26198,8740,109,1,152.25,0.01
26199,8740,43,1,57.98,0.02
26200,8741,138,2,163.79,0.06
26201,8741,47,2,155.33,0.05
26202,8741,107,2,39.74,0.1
26203,8741,121,2,64.48,0.1
26204,8742,73,1,6.79,0.08
26205,8742,238,3,37.39,0.02
26206,8742,245,1,59.79,0.1
26207,8743,114,1,15.61,0.13
26208,8743,136,1,59.35,0.04
26209,8743,124,1,138.65,0.12
26210,8743,49,1,156.87,0.12
26211,8743,67,1,176.71,0.05
26212,8744,33,3,3.0,0.17
26213,8744,111,1,182.45,0.0
26214,8744,72,1,85.26,0.07
26215,8744,134,1,92.77,0.05
26216,8744,85,1,29.35,0.12
26217,8745,106,1,115.9,0.09
26218,8746,143,1,45.06,0.15
26219,8746,22,3,42.42,0.06
26220,8746,157,1,3.0,0.0
26221,8746,119,1,104.4,0.08
26222,8746,138,1,163.79,0.09
26223,8747,47,2,155.33,0.12
26224,8747,169,2,7.59,0.09
26225,8748,56,1,42.21,0.11
26226,8748,10,2,3.0,0.15
26227,8748,92,1,84.23,0.0
26228,8748,218,3,81.64,0.0
26229,8748,172,1,153.5,0.03
26230,8749,185,1,99.59,0.06
26231,8749,23,1,3.0,0.02
26232,8749,191,1,8.7,0.05
26233,8749,221,1,62.19,0.1
26234,8749,245,1,59.79,0.06
26235,8750,11,1,41.56,0.03
26236,8750,169,1,7.59,0.02
26237,8751,11,2,41.56,0.0
26238,8751,184,3,3.0,0.08
26239,8751,230,1,130.0,0.02
26240,8751,153,3,219.45,0.0
26241,8751,15,1,83.57,0.04
26242,8752,224,1,44.04,0.11
26243,8752,131,1,41.27,0.19
26244,8752,86,1,13.3,0.03
26245,8753,18,1,17.32,0.04
26246,8753,8,1,40.92,0.16
26247,8753,143,1,45.06,0.06
26248,8753,165,1,62.78,0.03
26249,8753,122,1,8.31,0.0
26250,8754,91,2,3.0,0.06
26251,8755,98,4,75.67,0.01
26252,8755,141,1,77.3,0.2
26253,8755,45,1,32.38,0.07
26254,8756,73,1,6.79,0.03
26255,8756,107,1,39.74,0.04
26256,8756,185,1,99.59,0.02
26257,8756,217,3,46.83,0.08
26258,8757,128,1,27.14,0.06
26259,8757,38,2,74.84,0.09
26260,8757,117,4,35.67,0.04
26261,8758,2,1,43.48,0.03
26262,8759,131,1,41.27,0.09
26263,8759,233,1,70.55,0.01
26264,8759,39,1,3.0,0.09
26265,8759,60,1,29.84,0.04
26266,8760,229,1,22.09,0.0
26267,8760,146,2,89.69,0.04
26268,8760,182,1,24.08,0.17
26269,8760,117,2,35.67,0.1
26270,8761,110,1,105.43,0.02
26271,8761,79,1,81.02,0.14
26272,8761,235,1,94.86,0.09
26273,8761,180,1,68.83,0.04
26274,8762,201,1,79.94,0.04
26275,8762,151,1,101.75,0.1
26276,8762,84,1,40.59,0.0
26277,8762,74,1,77.92,0.04
26278,8762,242,1,81.79,0.05
26279,8763,106,4,115.9,0.04
26280,8763,118,1,22.37,0.17
26281,8763,29,1,35.01,0.0
26282,8763,38,6,74.84,0.03
26283,8764,75,1,76.58,0.09
26284,8764,39,2,3.0,0.08
26285,8764,159,2,107.34,0.0
26286,8765,182,1,24.08,0.12
26287,8766,103,2,35.47,0.13
26288,8766,31,1,30.29,0.0
26289,8766,152,1,53.67,0.0
26290,8766,51,1,55.45,0.09
26291,8767,117,1,35.67,0.06
26292,8768,55,1,60.08,0.0
26293,8769,59,1,5.77,0.01
26294,8770,8,1,40.92,0.08
26295,8771,27,1,136.78,0.12
26296,8771,20,3,74.84,0.0
26297,8771,18,1,17.32,0.1
26298,8772,91,1,3.0,0.04
26299,8772,158,1,77.9,0.0
26300,8772,41,3,118.68,0.1
26301,8773,1,1,186.97,0.07
26302,8773,14,1,3.0,0.07
26303,8773,43,1,57.98,0.06
26304,8774,245,1,59.79,0.0
26305,8774,147,1,134.56,0.01
26306,8774,121,1,64.48,0.09
26307,8774,65,1,29.03,0.0
26308,8775,16,4,59.3,0.03
26309,8775,103,2,35.47,0.0
26310,8775,47,4,155.33,0.1
26311,8776,102,1,37.31,0.15
26312,8776,132,1,3.0,0.11
26313,8776,205,2,52.66,0.0
26314,8776,81,1,3.0,0.0
26315,8777,9,1,27.12,0.1
26316,8778,208,1,3.0,0.0
26317,8778,147,1,134.56,0.12
26318,8778,181,1,63.72,0.0
26319,8779,58,1,102.72,0.01
26320,8779,52,1,3.0,0.03
26321,8779,208,1,3.0,0.07
26322,8780,89,1,77.15,0.0
26323,8780,148,1,9.31,0.01
26324,8781,57,2,49.94,0.0
26325,8781,214,1,16.27,0.16
26326,8781,243,1,43.86,0.0
26327,8781,104,1,50.55,0.1
26328,8781,197,1,39.27,0.0
26329,8782,63,2,27.63,0.12
26330,8783,100,2,97.47,0.0
26331,8783,13,1,3.0,0.08
26332,8783,38,1,74.84,0.12
26333,8783,118,1,22.37,0.16
26334,8783,29,3,35.01,0.09
26335,8784,100,4,97.47,0.09
26336,8784,160,1,51.26,0.06
26337,8784,22,1,42.42,0.07
26338,8784,121,2,64.48,0.0
26339,8785,231,1,71.59,0.01
26340,8785,181,2,63.72,0.07
26341,8785,180,2,68.83,0.0
26342,8785,52,1,3.0,0.05
26343,8785,34,1,38.12,0.0
26344,8786,119,1,104.4,0.1
26345,8787,172,1,153.5,0.05
26346,8787,233,1,70.55,0.0
26347,8787,97,3,117.36,0.13
26348,8787,243,1,43.86,0.0
26349,8787,142,1,32.27,0.0
26350,8788,85,1,29.35,0.03
26351,8788,168,1,21.23,0.06
26352,8788,177,1,167.22,0.0
26353,8788,52,1,3.0,0.07
26354,8788,189,2,68.42,0.01
26355,8789,190,1,15.29,0.03
26356,8789,61,1,59.57,0.1
26357,8790,114,1,15.61,0.01
26358,8790,28,1,55.12,0.0
26359,8790,61,2,59.57,0.17
26360,8790,101,1,68.25,0.0
26361,8791,23,1,3.0,0.09
26362,8792,124,1,138.65,0.17
26363,8792,150,2,14.45,0.07
26364,8792,44,2,42.42,0.1
26365,8793,157,1,3.0,0.0
26366,8793,220,1,92.3,0.11
26367,8794,78,3,73.93,0.05
26368,8794,97,2,117.36,0.09
26369,8794,168,1,21.23,0.15
26370,8795,46,1,11.52,0.12
26371,8795,43,2,57.98,0.0
26372,8795,250,1,39.01,0.16
26373,8795,36,2,73.88,0.06
26374,8795,189,1,68.42,0.11
26375,8796,173,3,49.16,0.17
26376,8796,79,2,81.02,0.01
26377,8797,143,2,45.06,0.15
26378,8797,23,2,3.0,0.0
26379,8797,208,1,3.0,0.08
26380,8797,83,1,26.04,0.0
26381,8797,212,1,73.2,0.11
26382,8798,240,1,7.53,0.01
26383,8798,56,1,42.21,0.0
26384,8798,53,1,25.18,0.14
26385,8798,170,1,3.44,0.13
26386,8799,96,1,64.8,0.03
26387,8799,176,1,27.39,0.18
26388,8799,228,1,88.21,0.17
26389,8799,64,2,70.47,0.1
26390,8799,73,1,6.79,0.0
26391,8800,43,1,57.98,0.08
26392,8800,187,2,34.77,0.11
26393,8800,73,1,6.79,0.0
26394,8800,69,1,103.69,0.02
26395,8801,15,1,83.57,0.04
26396,8801,227,1,84.58,0.0
26397,8801,131,1,41.27,0.1
26398,8801,166,2,58.66,0.06
26399,8802,190,1,15.29,0.14
26400,8802,131,1,41.27,0.12
26401,8802,20,1,74.84,0.0
26402,8802,69,4,103.69,0.0
26403,8803,60,5,29.84,0.06
26404,8803,196,1,74.2,0.03
26405,8803,34,1,38.12,0.0
26406,8803,237,3,53.56,0.1
26407,8804,196,4,74.2,0.05
26408,8804,44,1,42.42,0.0
26409,8804,100,3,97.47,0.15
26410,8805,232,1,27.67,0.02
26411,8805,122,2,8.31,0.08
26412,8805,231,1,71.59,0.1
26413,8805,65,1,29.03,0.0
26414,8806,31,2,30.29,0.0
26415,8807,140,1,92.12,0.11
26416,8807,33,1,3.0,0.02
26417,8807,62,4,59.95,0.08
26418,8807,231,1,71.59,0.08
26419,8807,235,1,94.86,0.1
26420,8808,177,1,167.22,0.0
26421,8808,18,2,17.32,0.0
26422,8808,64,1,70.47,0.09
26423,8808,19,1,55.55,0.05
26424,8808,82,2,31.47,0.03
26425,8809,157,3,3.0,0.06
26426,8809,99,1,44.69,0.09
26427,8810,22,1,42.42,0.09
26428,8810,196,3,74.2,0.04
26429,8810,229,1,22.09,0.18
26430,8810,141,1,77.3,0.0
26431,8811,223,1,45.6,0.04
26432,8812,74,2,77.92,0.0
26433,8812,24,1,35.44,0.01
26434,8812,17,3,17.71,0.06
26435,8813,148,2,9.31,0.0
26436,8813,28,1,55.12,0.02
26437,8813,63,1,27.63,0.0
26438,8814,146,1,89.69,0.0
26439,8814,32,2,99.45,0.04
26440,8814,220,1,92.3,0.0
26441,8814,92,1,84.23,0.09
26442,8815,54,3,99.19,0.1
26443,8815,129,1,29.41,0.0
26444,8816,98,1,75.67,0.02
26445,8817,179,2,82.75,0.04
26446,8817,219,1,76.43,0.0
26447,8817,20,1,74.84,0.0
26448,8818,123,1,117.28,0.04
26449,8818,132,1,3.0,0.0
26450,8819,163,2,42.88,0.03
26451,8819,102,2,37.31,0.08
26452,8820,240,1,7.53,0.01
26453,8820,184,1,3.0,0.12
26454,8820,45,3,32.38,0.08
26455,8820,176,1,27.39,0.13
26456,8821,184,1,3.0,0.08
26457,8821,151,1,101.75,0.0
26458,8821,99,1,44.69,0.14
26459,8822,173,3,49.16,0.01
26460,8822,151,3,101.75,0.09
26461,8822,228,1,88.21,0.05
26462,8822,7,1,81.75,0.01
26463,8822,175,1,65.15,0.08
26464,8823,147,1,134.56,0.0
26465,8823,218,1,81.64,0.01
26466,8823,34,2,38.12,0.02
26467,8823,29,1,35.01,0.05
26468,8824,171,4,66.31,0.0
26469,8825,96,3,64.8,0.04
26470,8825,21,1,141.14,0.06
26471,8825,74,1,77.92,0.0
26472,8825,49,1,156.87,0.04
26473,8825,83,1,26.04,0.14
26474,8826,103,1,35.47,0.0
26475,8826,73,1,6.79,0.16
26476,8826,82,1,31.47,0.06
26477,8826,33,1,3.0,0.0
26478,8827,122,2,8.31,0.07
26479,8827,136,1,59.35,0.19
26480,8827,90,1,172.02,0.12
26481,8827,56,2,42.21,0.07
26482,8828,130,2,64.52,0.0
26483,8828,77,1,41.0,0.03
26484,8829,67,1,176.71,0.0
26485,8830,155,1,211.94,0.0
26486,8830,24,3,35.44,0.0
26487,8831,229,1,22.09,0.0
26488,8832,12,1,105.38,0.0
26489,8833,72,1,85.26,0.14
26490,8834,196,4,74.2,0.02
26491,8834,243,3,43.86,0.0
26492,8834,123,2,117.28,0.09
26493,8834,156,4,58.13,0.14
26494,8834,195,1,60.45,0.01
26495,8835,183,1,51.6,0.08
26496,8836,75,1,76.58,0.03
26497,8836,212,1,73.2,0.12
26498,8836,222,3,127.39,0.11
26499,8836,161,1,25.25,0.08
26500,8837,119,3,104.4,0.0
26501,8837,78,3,73.93,0.08
26502,8838,242,1,81.79,0.17
26503,8838,41,1,118.68,0.0
26504,8838,1,1,186.97,0.06
26505,8839,50,1,72.46,0.01
26506,8839,169,1,7.59,0.1
26507,8839,220,1,92.3,0.06
26508,8840,86,2,13.3,0.0
26509,8841,40,3,91.04,0.07
26510,8841,211,1,39.29,0.14
26511,8841,89,2,77.15,0.05
26512,8842,118,1,22.37,0.03
26513,8843,241,4,29.28,0.01
26514,8844,145,1,33.96,0.26
26515,8844,15,1,83.57,0.04
26516,8844,78,2,73.93,0.12
26517,8844,246,1,15.37,0.03
26518,8844,61,1,59.57,0.07
26519,8845,131,1,41.27,0.06
26520,8845,223,5,45.6,0.06
26521,8846,202,1,3.0,0.24
26522,8847,90,1,172.02,0.07
26523,8847,225,3,70.21,0.04
26524,8848,78,4,73.93,0.02
26525,8848,85,2,29.35,0.02
26526,8849,92,6,84.23,0.03
26527,8849,54,2,99.19,0.04
26528,8850,97,2,117.36,0.04
26529,8850,192,1,59.58,0.0
26530,8850,107,1,39.74,0.02
26531,8851,229,1,22.09,0.02
26532,8851,151,2,101.75,0.1
26533,8851,55,3,60.08,0.1
26534,8851,29,1,35.01,0.1
26535,8852,83,1,26.04,0.14
26536,8852,180,1,68.83,0.03
26537,8852,131,1,41.27,0.0
26538,8852,133,1,35.11,0.17
26539,8853,194,3,93.67,0.06
26540,8854,192,1,59.58,0.0
26541,8854,131,1,41.27,0.0
26542,8854,113,1,72.96,0.16
26543,8855,112,1,112.86,0.11
26544,8855,246,5,15.37,0.06
26545,8855,227,2,84.58,0.0
26546,8855,1,3,186.97,0.0
26547,8855,196,4,74.2,0.0
26548,8856,125,1,43.16,0.09
26549,8856,92,3,84.23,0.0
26550,8857,104,1,50.55,0.13
26551,8857,248,1,53.13,0.16
26552,8858,236,1,78.74,0.14
26553,8858,200,1,67.28,0.03
26554,8858,156,1,58.13,0.12
26555,8859,171,2,66.31,0.0
26556,8859,180,2,68.83,0.03
26557,8859,142,3,32.27,0.09
26558,8860,102,2,37.31,0.05
26559,8860,186,1,38.19,0.0
26560,8861,80,1,76.98,0.1
26561,8861,114,1,15.61,0.19
26562,8861,199,1,71.2,0.08
26563,8861,41,1,118.68,0.08
26564,8862,25,3,114.79,0.02
26565,8862,60,1,29.84,0.0
26566,8862,9,1,27.12,0.07
26567,8862,35,1,55.65,0.0
26568,8863,233,1,70.55,0.0
26569,8863,152,1,53.67,0.08
26570,8863,166,1,58.66,0.14
26571,8863,34,1,38.12,0.06
26572,8864,61,1,59.57,0.14
26573,8864,207,1,87.33,0.16
26574,8864,127,1,17.85,0.07
26575,8864,150,3,14.45,0.07
26576,8864,242,1,81.79,0.04
26577,8865,133,2,35.11,0.05
26578,8865,17,1,17.71,0.08
26579,8866,63,2,27.63,0.02
26580,8867,198,1,145.28,0.08
26581,8867,126,1,42.28,0.1
26582,8867,169,1,7.59,0.0
26583,8867,5,1,36.26,0.0
26584,8868,107,1,39.74,0.04
26585,8869,121,1,64.48,0.09
26586,8869,7,1,81.75,0.01
26587,8869,246,5,15.37,0.0
26588,8869,61,2,59.57,0.0
26589,8870,8,2,40.92,0.07
26590,8870,169,2,7.59,0.04
26591,8870,214,1,16.27,0.13
26592,8870,25,1,114.79,0.11
26593,8871,237,1,53.56,0.09
26594,8871,163,2,42.88,0.09
26595,8872,22,1,42.42,0.02
26596,8872,121,1,64.48,0.07
26597,8873,47,7,155.33,0.06
26598,8874,125,3,43.16,0.11
26599,8874,203,1,30.68,0.09
26600,8875,20,1,74.84,0.0
26601,8875,101,1,68.25,0.14
26602,8875,8,3,40.92,0.02
26603,8875,94,1,59.24,0.05
26604,8875,6,1,52.21,0.14
26605,8876,201,1,79.94,0.09
26606,8876,26,1,82.33,0.0
26607,8877,47,1,155.33,0.05
26608,8877,170,1,3.44,0.12
26609,8877,87,1,3.0,0.14
26610,8877,118,1,22.37,0.0
26611,8878,168,4,21.23,0.09
26612,8878,81,2,3.0,0.08
26613,8879,225,1,70.21,0.08
26614,8879,79,1,81.02,0.07
26615,8879,46,1,11.52,0.02
26616,8879,1,4,186.97,0.03
26617,8879,174,3,56.49,0.01
26618,8880,161,2,25.25,0.0
26619,8881,36,1,73.88,0.16
26620,8881,221,1,62.19,0.0
26621,8882,8,3,40.92,0.0
26622,8882,48,1,35.61,0.1
26623,8882,244,1,85.33,0.08
26624,8883,136,2,59.35,0.0
26625,8883,127,2,17.85,0.0
26626,8884,166,1,58.66,0.13
26627,8884,250,1,39.01,0.13
26628,8885,194,2,93.67,0.01
26629,8886,18,3,17.32,0.04
26630,8886,179,1,82.75,0.0
26631,8886,245,1,59.79,0.0
26632,8886,2,2,43.48,0.03
26633,8887,70,1,56.02,0.03
26634,8888,76,2,34.08,0.01
26635,8888,161,1,25.25,0.07
26636,8888,154,1,20.8,0.01
26637,8889,206,3,3.0,0.0
26638,8889,118,1,22.37,0.11
26639,8890,62,1,59.95,0.0
26640,8890,69,2,103.69,0.12
26641,8890,44,1,42.42,0.12
26642,8891,118,1,22.37,0.0
26643,8891,49,1,156.87,0.02
26644,8891,132,1,3.0,0.11
26645,8892,135,1,56.14,0.11
26646,8892,187,1,34.77,0.02
26647,8892,63,2,27.63,0.09
26648,8893,154,1,20.8,0.0
26649,8894,92,3,84.23,0.26
26650,8894,128,2,27.14,0.08
26651,8895,156,1,58.13,0.05
26652,8895,105,3,102.18,0.03
26653,8895,113,1,72.96,0.09
26654,8895,115,1,148.94,0.08
26655,8895,138,2,163.79,0.07
26656,8896,216,1,47.36,0.17
26657,8896,221,2,62.19,0.04
26658,8896,91,1,3.0,0.07
26659,8896,75,1,76.58,0.05
26660,8896,22,1,42.42,0.09
26661,8897,66,1,18.66,0.13
26662,8898,56,1,42.21,0.0
26663,8899,47,1,155.33,0.14
26664,8899,80,1,76.98,0.16
26665,8899,20,3,74.84,0.0
26666,8899,217,1,46.83,0.1
26667,8899,114,1,15.61,0.05
26668,8900,199,1,71.2,0.08
26669,8900,13,1,3.0,0.13
26670,8900,229,1,22.09,0.0
26671,8900,166,1,58.66,0.03
26672,8900,21,1,141.14,0.12
26673,8901,199,1,71.2,0.04
26674,8901,126,1,42.28,0.0
26675,8901,101,4,68.25,0.04
26676,8902,80,1,76.98,0.13
26677,8902,11,2,41.56,0.14
26678,8902,127,2,17.85,0.16
26679,8902,183,1,51.6,0.13
26680,8902,202,1,3.0,0.13
26681,8903,115,2,148.94,0.16
26682,8903,154,1,20.8,0.07
26683,8903,140,1,92.12,0.09
26684,8903,53,2,25.18,0.2
26685,8904,111,1,182.45,0.14
26686,8904,43,2,57.98,0.16
26687,8905,213,2,70.91,0.07
26688,8905,8,3,40.92,0.0
26689,8905,89,3,77.15,0.0
26690,8906,25,1,114.79,0.04
26691,8906,195,3,60.45,0.0
26692,8906,141,1,77.3,0.03
26693,8906,241,3,29.28,0.13
26694,8907,62,1,59.95,0.12
26695,8908,67,2,176.71,0.08
26696,8909,109,1,152.25,0.11
26697,8909,95,1,83.05,0.07
26698,8909,50,1,72.46,0.0
26699,8909,33,2,3.0,0.19
26700,8910,174,1,56.49,0.0
26701,8910,108,2,40.26,0.08
26702,8910,71,1,73.5,0.04
26703,8911,36,2,73.88,0.03
26704,8911,1,2,186.97,0.08
26705,8911,42,1,18.43,0.06
26706,8912,98,1,75.67,0.05
26707,8912,191,1,8.7,0.1
26708,8913,69,3,103.69,0.0
26709,8913,203,1,30.68,0.04
26710,8913,142,1,32.27,0.0
26711,8914,228,1,88.21,0.06
26712,8914,168,1,21.23,0.07
26713,8915,181,1,63.72,0.03
26714,8915,198,1,145.28,0.02
26715,8916,26,1,82.33,0.0
26716,8916,80,1,76.98,0.06
26717,8916,6,1,52.21,0.04
26718,8916,137,1,67.75,0.07
26719,8917,177,1,167.22,0.09
26720,8917,117,3,35.67,0.0
26721,8917,235,1,94.86,0.07
26722,8917,250,1,39.01,0.04
26723,8918,248,1,53.13,0.0
26724,8918,229,2,22.09,0.16
26725,8918,152,2,53.67,0.0
26726,8918,118,1,22.37,0.23
26727,8919,93,1,3.0,0.1
26728,8919,43,1,57.98,0.11
26729,8919,66,1,18.66,0.0
26730,8920,200,1,67.28,0.02
26731,8920,50,1,72.46,0.12
26732,8920,148,1,9.31,0.07
26733,8920,57,2,49.94,0.01
26734,8921,163,1,42.88,0.11
26735,8922,99,3,44.69,0.15
26736,8922,248,1,53.13,0.0
26737,8922,66,2,18.66,0.0
26738,8922,243,1,43.86,0.06
26739,8923,42,1,18.43,0.02
26740,8923,138,1,163.79,0.0
26741,8923,102,1,37.31,0.06
26742,8924,67,1,176.71,0.06
26743,8924,151,1,101.75,0.03
26744,8924,72,1,85.26,0.13
26745,8924,231,1,71.59,0.0
26746,8925,129,1,29.41,0.09
26747,8925,14,1,3.0,0.12
26748,8926,168,1,21.23,0.0
26749,8927,219,1,76.43,0.08
26750,8928,14,1,3.0,0.08
26751,8928,13,1,3.0,0.18
26752,8928,231,1,71.59,0.15
26753,8928,201,1,79.94,0.03
26754,8929,250,1,39.01,0.19
26755,8929,195,1,60.45,0.0
26756,8929,105,1,102.18,0.04
26757,8930,104,1,50.55,0.0
26758,8930,132,1,3.0,0.09
26759,8930,86,3,13.3,0.12
26760,8931,5,2,36.26,0.08
26761,8931,168,2,21.23,0.02
26762,8931,27,1,136.78,0.09
26763,8931,119,1,104.4,0.17
26764,8931,236,1,78.74,0.16
26765,8932,18,1,17.32,0.0
26766,8933,191,3,8.7,0.08
26767,8934,58,1,102.72,0.07
26768,8934,125,1,43.16,0.09
26769,8934,33,1,3.0,0.05
26770,8935,69,1,103.69,0.02
26771,8935,8,1,40.92,0.0
26772,8935,204,1,71.94,0.08
26773,8936,146,1,89.69,0.11
26774,8936,148,3,9.31,0.16
26775,8936,12,1,105.38,0.0
26776,8937,62,1,59.95,0.01
26777,8937,246,1,15.37,0.0
26778,8937,63,3,27.63,0.05
26779,8937,18,3,17.32,0.06
26780,8938,78,1,73.93,0.06
26781,8939,247,2,3.0,0.09
26782,8939,25,1,114.79,0.05
26783,8939,135,1,56.14,0.08
26784,8939,11,1,41.56,0.09
26785,8940,48,1,35.61,0.17
26786,8940,108,1,40.26,0.17
26787,8941,158,3,77.9,0.09
26788,8942,164,1,169.31,0.16
26789,8942,16,1,59.3,0.12
26790,8942,99,1,44.69,0.06
26791,8943,185,1,99.59,0.06
26792,8943,90,1,172.02,0.0
26793,8944,97,1,117.36,0.06
26794,8945,99,3,44.69,0.11
26795,8945,246,1,15.37,0.13
