order_id,customer_id,order_date,channel_type,payment_method
9485,1853,2025-06-24 23:34:16,Online,Card
9486,1853,2025-07-24 21:43:34,Online,Card
9487,1853,2025-04-18 15:37:46,Online,COD
9488,1854,2023-03-14 03:42:43,Online,Card
9489,1854,2024-05-21 19:37:43,Online,Card
9490,1854,2024-05-20 09:23:04,Online,COD
9491,1854,2023-12-23 00:25:40,Online,UPI
9492,1854,2025-03-16 21:23:03,Online,Card
9493,1854,2024-01-30 16:43:05,Online,COD
9494,1854,2024-11-26 23:31:07,Online,Wallet
9495,1854,2025-03-21 04:23:46,Online,Card
9496,1855,2025-01-03 18:16:13,Offline,Card
9497,1855,2024-12-20 22:06:25,Online,UPI
9498,1855,2025-01-27 11:00:27,Online,UPI
9499,1855,2024-10-27 00:49:24,Online,Card
9500,1855,2025-07-25 19:16:02,Online,UPI
9501,1855,2025-01-08 12:28:48,Online,Card
9502,1855,2025-03-04 20:16:55,Online,COD
9503,1859,2024-11-08 21:53:20,Online,Card
9504,1859,2024-03-22 17:25:23,Online,Card
9505,1859,2024-04-19 02:59:18,Online,Card
9506,1859,2024-09-19 00:44:50,Online,Card
9507,1859,2024-10-07 11:35:03,Online,Card
9508,1859,2025-04-26 11:56:50,Online,UPI
9509,1859,2025-05-01 17:27:19,Online,Card
9510,1859,2025-05-05 07:38:00,Online,Card
9511,1859,2025-03-06 22:43:29,Offline,Card
9512,1859,2024-07-03 06:20:21,Online,Card
9513,1859,2024-05-04 17:59:48,Online,COD
9514,1860,2025-08-04 19:51:57,Offline,COD
9515,1860,2025-06-30 02:44:44,Online,UPI
9516,1860,2025-07-12 20:11:23,Online,Wallet
9517,1861,2025-07-15 08:06:34,Online,COD
9518,1861,2025-08-05 09:33:58,Online,Card
9519,1861,2025-07-13 06:36:37,Online,UPI
9520,1861,2025-08-03 01:06:07,Online,COD
9521,1861,2025-08-06 16:02:24,Online,Wallet
9522,1861,2025-08-12 14:22:36,Online,COD
9523,1861,2025-07-15 10:49:39,Offline,UPI
9524,1861,2025-08-01 00:04:57,Online,COD
9525,1862,2025-04-26 16:11:39,Online,COD
9526,1862,2023-12-20 06:05:35,Online,Card
9527,1862,2025-07-15 07:49:05,Offline,UPI
9528,1862,2024-07-22 10:03:38,Online,Card
9529,1863,2025-08-01 11:26:34,Online,COD
9530,1863,2025-07-01 14:35:12,Online,UPI
9531,1863,2025-08-05 14:19:41,Online,COD
9532,1863,2025-07-03 01:30:13,Online,Card
9533,1863,2025-07-02 05:52:19,Online,Card
9534,1864,2024-12-08 00:18:52,Online,UPI
9535,1864,2024-09-19 01:31:29,Online,Card
9536,1864,2023-11-08 07:00:00,Online,Wallet
9537,1864,2024-02-24 07:24:45,Online,UPI
9538,1866,2025-04-01 15:16:14,Online,Card
9539,1866,2025-02-01 17:54:01,Offline,Card
9540,1866,2025-02-23 17:47:17,Online,UPI
9541,1866,2025-02-06 17:08:53,Online,Card
9542,1867,2024-01-18 14:00:38,Online,Card
9543,1867,2024-07-24 07:19:49,Online,Card
9544,1867,2023-10-23 19:52:35,Online,Card
9545,1867,2024-10-31 10:22:30,Online,UPI
9546,1867,2024-12-10 20:08:42,Online,UPI
9547,1867,2024-05-26 14:12:13,Online,COD
9548,1867,2024-10-13 04:11:36,Online,Card
9549,1867,2024-11-25 16:02:04,Online,COD
9550,1867,2024-12-16 13:39:39,Online,Card
9551,1868,2024-11-18 11:32:57,Online,COD
9552,1868,2024-04-05 16:58:32,Online,Card
9553,1868,2024-02-13 15:14:45,Offline,Card
9554,1868,2024-01-14 12:38:03,Online,UPI
9555,1868,2025-06-14 09:59:23,Online,UPI
9556,1868,2024-12-08 12:24:11,Offline,Card
9557,1869,2024-08-14 21:35:25,Online,Card
9558,1869,2024-03-25 21:27:32,Online,Wallet
9559,1869,2024-02-15 05:00:23,Online,UPI
9560,1869,2025-03-26 04:35:06,Online,Card
9561,1869,2024-03-25 07:11:57,Online,Card
9562,1869,2025-06-22 05:12:46,Online,Card
9563,1869,2024-10-15 20:18:46,Online,COD
9564,1869,2024-03-10 21:58:31,Online,Card
9565,1869,2025-02-26 17:29:51,Online,Card
9566,1869,2025-01-21 14:33:07,Offline,Wallet
9567,1870,2024-11-17 20:14:55,Online,Card
9568,1870,2025-05-08 15:56:26,Online,Card
9569,1870,2024-11-24 23:57:48,Online,Card
9570,1870,2024-11-07 14:47:36,Offline,Wallet
9571,1870,2025-01-20 14:38:08,Online,UPI
9572,1870,2025-07-04 15:54:21,Online,Card
9573,1870,2025-05-07 18:35:05,Offline,COD
9574,1870,2025-04-15 13:01:34,Online,UPI
9575,1870,2025-04-08 12:34:01,Offline,Card
9576,1871,2025-03-27 11:59:07,Online,Card
9577,1871,2025-05-31 20:38:15,Online,UPI
9578,1871,2025-06-27 12:36:09,Online,Card
9579,1871,2025-08-08 14:04:44,Offline,COD
9580,1871,2025-04-04 11:34:11,Online,Wallet
9581,1871,2025-04-17 16:24:19,Offline,Wallet
9582,1872,2024-10-29 22:49:07,Online,Card
9583,1872,2025-06-29 03:19:21,Online,UPI
9584,1872,2025-07-25 08:17:20,Online,Wallet
9585,1872,2025-02-15 07:35:03,Online,Card
9586,1872,2025-07-02 19:33:39,Online,COD
9587,1872,2024-11-24 10:36:57,Online,COD
9588,1872,2025-02-24 18:47:57,Offline,Card
9589,1872,2024-12-13 06:34:39,Offline,COD
9590,1872,2025-01-14 03:32:55,Online,Card
9591,1873,2025-08-13 12:32:20,Offline,UPI
9592,1873,2025-08-10 21:40:01,Offline,Card
9593,1873,2025-07-15 20:28:02,Online,Wallet
9594,1873,2025-08-12 05:16:37,Online,UPI
9595,1873,2025-08-09 09:14:59,Offline,Wallet
9596,1873,2025-07-15 11:40:28,Online,Card
9597,1873,2025-08-08 19:28:51,Offline,Card
9598,1874,2025-05-12 13:19:33,Offline,Card
9599,1874,2025-02-02 05:29:22,Online,Card
9600,1874,2025-01-17 07:17:11,Online,COD
9601,1874,2025-04-03 11:38:36,Online,UPI
9602,1874,2025-01-19 00:17:16,Offline,COD
9603,1874,2025-05-18 20:07:20,Online,COD
9604,1874,2025-01-15 04:20:58,Online,Card
9605,1874,2025-08-11 02:27:57,Online,Card
9606,1875,2025-06-22 20:44:34,Online,Card
9607,1875,2025-07-30 03:08:51,Online,Card
9608,1875,2025-07-26 03:15:58,Online,Wallet
9609,1875,2025-04-27 13:29:40,Offline,Card
9610,1875,2025-08-03 16:06:11,Online,Card
9611,1875,2025-08-05 05:19:11,Online,Card
9612,1876,2025-06-03 10:06:00,Offline,Card
9613,1876,2024-08-07 22:56:24,Offline,Card
9614,1876,2024-11-04 02:35:51,Online,Card
9615,1876,2024-09-09 13:07:23,Online,UPI
9616,1876,2025-03-30 14:02:44,Online,COD
9617,1876,2025-02-15 13:56:18,Online,COD
9618,1877,2023-07-05 20:09:36,Online,Card
9619,1877,2025-01-23 20:10:50,Online,UPI
9620,1877,2024-11-08 02:45:37,Offline,UPI
9621,1877,2023-05-25 16:13:16,Online,COD
9622,1877,2024-12-16 15:25:13,Offline,COD
9623,1879,2024-02-17 22:52:17,Online,Card
9624,1879,2025-04-29 23:03:18,Online,Card
9625,1879,2024-06-29 17:59:05,Online,Card
9626,1879,2024-04-19 19:16:13,Online,UPI
9627,1879,2025-02-03 08:38:41,Online,Card
9628,1879,2025-04-17 22:55:33,Online,Card
9629,1879,2024-03-10 22:11:18,Online,Card
9630,1879,2024-08-27 01:57:41,Online,Card
9631,1879,2024-02-17 14:05:50,Online,Card
9632,1879,2025-03-18 14:54:04,Online,UPI
9633,1879,2024-12-08 01:37:33,Online,Card
9634,1880,2025-03-28 22:35:22,Offline,UPI
9635,1880,2025-05-24 05:56:13,Online,Card
9636,1880,2025-06-24 03:47:10,Online,Card
9637,1880,2025-06-18 12:11:11,Offline,Wallet
9638,1880,2025-05-23 21:03:14,Online,UPI
9639,1880,2025-07-24 05:10:10,Offline,COD
9640,1880,2025-03-02 09:09:42,Online,UPI
9641,1880,2025-05-12 05:58:03,Offline,UPI
9642,1881,2024-03-25 00:38:22,Online,Card
9643,1881,2025-02-05 21:05:21,Online,UPI
9644,1881,2025-04-29 11:22:10,Online,Card
9645,1881,2024-11-03 10:13:01,Online,Wallet
9646,1881,2024-08-19 02:44:53,Online,COD
9647,1881,2024-05-29 12:44:24,Offline,Card
9648,1881,2024-05-22 14:57:20,Online,UPI
9649,1881,2024-02-10 02:52:17,Offline,Card
9650,1882,2024-02-17 12:27:49,Online,UPI
9651,1882,2024-05-08 12:20:08,Offline,UPI
9652,1882,2024-09-10 16:08:02,Online,Card
9653,1882,2024-06-17 19:19:39,Online,UPI
9654,1882,2024-07-26 11:26:15,Online,Card
9655,1882,2024-03-14 05:43:08,Online,Card
9656,1883,2024-02-29 02:34:48,Offline,UPI
9657,1883,2025-01-24 02:17:42,Offline,Card
9658,1883,2024-08-11 16:40:50,Online,Card
9659,1883,2025-04-23 19:23:57,Online,Card
9660,1883,2025-04-27 21:14:20,Online,UPI
9661,1883,2025-06-18 11:01:14,Offline,Card
9662,1884,2024-11-05 07:20:39,Offline,Card
9663,1884,2025-06-06 05:25:36,Online,Card
9664,1884,2025-03-30 02:37:56,Online,Card
9665,1884,2025-02-20 23:33:24,Offline,Card
9666,1884,2025-03-12 21:01:34,Online,Card
9667,1884,2025-01-05 09:10:05,Online,Card
9668,1884,2025-05-24 16:33:36,Online,Card
9669,1884,2024-11-27 13:31:57,Online,Card
9670,1885,2025-08-10 02:06:17,Online,UPI
9671,1885,2025-08-09 16:16:43,Online,COD
9672,1885,2025-08-12 22:09:32,Online,COD
9673,1885,2025-08-14 06:57:36,Online,COD
9674,1886,2024-12-01 14:42:02,Offline,UPI
9675,1886,2025-06-29 18:34:46,Online,Card
9676,1886,2025-02-27 11:45:50,Offline,UPI
9677,1886,2025-04-02 04:35:45,Online,Card
9678,1887,2024-01-20 10:34:47,Online,Wallet
9679,1887,2024-05-10 13:27:08,Online,Wallet
9680,1887,2024-08-04 18:36:35,Online,UPI
9681,1887,2025-01-06 19:55:52,Online,Wallet
9682,1887,2025-05-11 05:26:31,Online,UPI
9683,1887,2024-04-13 19:33:32,Online,UPI
9684,1887,2025-03-28 16:33:05,Online,Card
9685,1887,2024-07-10 15:13:34,Online,UPI
9686,1887,2024-08-20 17:29:33,Online,COD
9687,1889,2024-08-19 21:11:59,Online,Card
9688,1889,2024-05-05 08:48:53,Online,UPI
9689,1889,2024-04-16 09:51:07,Offline,Card
9690,1889,2024-12-25 22:26:08,Online,UPI
9691,1890,2025-07-26 15:45:36,Online,Card
9692,1890,2025-07-23 05:52:53,Online,Card
9693,1890,2025-08-05 06:20:46,Online,COD
9694,1890,2025-07-23 03:09:09,Online,UPI
9695,1890,2025-07-23 16:25:37,Offline,UPI
9696,1890,2025-08-04 16:52:52,Online,Card
9697,1890,2025-08-09 20:13:57,Online,Wallet
9698,1890,2025-07-31 15:48:27,Online,Card
9699,1890,2025-08-03 17:00:13,Offline,Card
9700,1891,2025-02-05 14:05:50,Online,Card
9701,1891,2025-01-01 21:40:43,Offline,Card
9702,1891,2024-08-27 23:50:49,Online,Card
9703,1891,2025-07-31 02:14:40,Online,COD
9704,1891,2025-07-12 17:21:27,Online,Card
9705,1891,2024-10-10 22:14:50,Online,UPI
9706,1891,2024-06-08 22:56:45,Online,UPI
9707,1891,2024-03-01 17:14:13,Online,COD
9708,1891,2024-08-15 14:32:08,Online,UPI
9709,1892,2024-09-14 15:17:36,Online,Card
9710,1892,2024-08-31 08:44:42,Online,Wallet
9711,1892,2024-11-01 06:05:38,Online,UPI
9712,1892,2024-06-01 18:02:59,Online,Wallet
9713,1892,2025-06-15 15:17:56,Online,Card
9714,1892,2025-07-25 17:59:28,Online,Card
9715,1892,2024-06-26 10:52:50,Online,Wallet
9716,1892,2025-08-11 04:37:33,Online,Card
9717,1892,2025-02-05 11:47:17,Online,Card
9718,1892,2025-04-07 04:58:57,Offline,Card
9719,1893,2024-08-28 00:15:55,Online,Card
9720,1893,2023-12-28 22:25:13,Online,Wallet
9721,1893,2024-01-10 22:32:20,Offline,Wallet
9722,1893,2024-02-15 15:55:46,Online,UPI
9723,1893,2024-10-31 19:52:22,Online,Card
9724,1893,2023-08-30 21:58:02,Offline,UPI
9725,1893,2024-08-29 04:31:49,Online,UPI
9726,1894,2025-07-25 05:55:33,Offline,Card
9727,1894,2025-07-03 18:14:21,Online,Wallet
9728,1894,2025-05-08 22:27:14,Offline,Card
9729,1894,2024-09-10 13:54:14,Online,Card
9730,1895,2024-11-26 07:02:13,Online,Card
9731,1895,2024-03-07 04:28:52,Online,Wallet
9732,1895,2025-07-31 06:21:09,Online,Card
9733,1895,2024-05-10 04:54:31,Offline,Card
9734,1895,2024-03-13 03:21:32,Online,COD
9735,1895,2024-08-07 03:41:15,Online,Card
9736,1896,2024-04-28 20:14:11,Online,Wallet
9737,1896,2025-08-06 13:30:16,Offline,UPI
9738,1896,2024-09-08 06:42:00,Online,Card
9739,1896,2024-06-21 23:54:43,Online,UPI
9740,1897,2023-08-26 22:10:04,Online,Card
9741,1897,2024-10-31 11:16:05,Online,UPI
9742,1897,2024-07-14 11:27:17,Online,Card
9743,1897,2025-03-03 01:00:47,Online,COD
9744,1898,2025-03-15 14:17:25,Online,UPI
9745,1898,2025-08-07 22:22:12,Online,Wallet
9746,1898,2024-12-03 13:58:35,Online,COD
9747,1898,2025-04-18 01:18:06,Offline,Card
9748,1898,2024-10-23 16:51:14,Online,Card
9749,1898,2024-09-24 19:54:34,Online,Card
9750,1898,2025-08-11 15:17:29,Online,COD
9751,1899,2025-08-10 05:56:10,Online,Card
9752,1899,2024-08-22 00:32:31,Online,COD
9753,1899,2025-08-02 05:48:33,Online,Card
9754,1899,2024-02-10 05:02:36,Online,Card
9755,1900,2025-01-23 18:06:15,Online,COD
9756,1900,2023-05-29 18:19:04,Online,Card
9757,1900,2024-11-18 05:34:41,Online,UPI
9758,1900,2024-12-31 12:35:12,Online,Card
9759,1900,2023-07-20 12:27:40,Offline,UPI
9760,1900,2024-10-18 11:13:31,Online,UPI
9761,1900,2025-06-19 04:52:13,Online,COD
9762,1900,2025-01-29 05:32:36,Online,Wallet
9763,1900,2024-08-25 02:51:06,Online,COD
9764,1900,2025-07-02 04:09:48,Offline,UPI
9765,1900,2024-07-11 16:20:04,Online,COD
9766,1900,2023-04-25 04:15:29,Offline,UPI
9767,1900,2024-09-24 02:26:41,Online,Card
9768,1900,2023-05-26 00:14:06,Online,Card
9769,1901,2025-03-13 07:50:04,Online,COD
9770,1901,2024-11-14 01:42:41,Offline,Wallet
9771,1901,2024-07-30 07:42:17,Online,Card
9772,1901,2025-04-14 15:56:51,Online,Card
9773,1901,2024-12-05 14:36:19,Offline,Card
9774,1901,2025-05-13 22:20:19,Online,UPI
9775,1901,2024-08-12 00:47:40,Online,COD
9776,1903,2025-08-12 16:23:29,Online,UPI
9777,1903,2025-07-29 20:21:49,Online,Card
9778,1903,2025-01-25 02:03:52,Online,COD
9779,1903,2025-05-02 22:07:16,Online,Card
9780,1903,2025-03-29 22:30:28,Online,Card
9781,1903,2025-01-30 10:53:40,Online,Card
9782,1903,2025-05-16 21:19:21,Online,UPI
9783,1904,2024-11-17 20:21:05,Offline,Card
9784,1904,2024-03-27 00:53:31,Online,UPI
9785,1904,2023-10-14 23:58:57,Offline,COD
9786,1904,2025-06-08 03:11:19,Online,UPI
9787,1904,2024-02-15 00:15:24,Online,UPI
9788,1905,2025-03-04 13:54:24,Online,UPI
9789,1905,2025-04-25 17:33:07,Online,Card
9790,1905,2025-01-06 09:27:48,Online,UPI
9791,1905,2025-07-05 13:44:40,Online,UPI
9792,1906,2024-09-26 11:33:33,Online,Card
9793,1906,2024-08-01 19:38:25,Online,Card
9794,1906,2025-03-03 15:18:41,Online,Card
9795,1906,2025-07-24 00:06:45,Online,COD
9796,1906,2024-12-17 23:49:10,Online,COD
9797,1906,2025-01-17 09:38:07,Online,COD
9798,1906,2024-10-21 02:20:04,Offline,Wallet
9799,1906,2025-06-15 15:56:00,Online,Card
9800,1906,2024-07-31 19:22:14,Online,Card
9801,1906,2025-02-01 10:44:55,Online,UPI
9802,1906,2025-08-10 10:51:34,Online,Card
9803,1907,2025-04-17 22:01:51,Online,UPI
9804,1907,2025-05-12 08:47:06,Offline,UPI
9805,1907,2025-06-09 14:59:11,Online,Wallet
9806,1907,2025-01-30 12:14:40,Online,Card
9807,1907,2025-07-15 17:17:24,Online,Card
9808,1907,2025-03-31 15:29:50,Online,Card
9809,1908,2024-11-24 01:32:23,Online,Card
9810,1908,2025-02-10 01:18:13,Online,Wallet
9811,1908,2025-05-02 04:16:17,Online,Card
9812,1908,2025-07-25 07:43:01,Online,UPI
9813,1909,2025-06-22 06:00:24,Offline,Card
9814,1909,2025-05-06 03:54:58,Online,Card
9815,1909,2025-05-25 08:17:07,Online,UPI
9816,1909,2025-05-23 20:01:19,Online,Card
9817,1909,2025-04-29 23:38:57,Online,Card
9818,1910,2025-04-12 07:24:12,Offline,UPI
9819,1910,2024-10-30 16:21:43,Online,Wallet
9820,1910,2025-01-22 14:02:33,Online,Card
9821,1910,2024-05-06 02:09:59,Offline,COD
9822,1910,2024-05-31 18:25:11,Online,Card
9823,1910,2024-07-02 05:45:21,Online,Card
9824,1910,2025-08-11 05:41:00,Online,Card
9825,1910,2025-03-10 10:42:17,Offline,Card
9826,1910,2025-06-06 01:17:43,Online,Wallet
9827,1912,2024-07-27 06:56:15,Online,Wallet
9828,1912,2025-05-25 18:55:03,Online,Card
9829,1912,2023-11-11 04:40:09,Offline,UPI
9830,1912,2023-12-02 10:02:21,Offline,UPI
9831,1912,2025-08-03 22:22:56,Online,UPI
9832,1913,2025-07-20 18:49:42,Online,Card
9833,1913,2025-07-20 10:09:47,Online,UPI
9834,1913,2025-04-15 23:35:15,Online,Wallet
9835,1913,2025-06-22 03:44:27,Online,Wallet
9836,1913,2025-07-30 16:33:42,Offline,Wallet
9837,1913,2025-04-18 17:30:48,Online,Card
9838,1913,2025-07-24 05:18:53,Online,Wallet
9839,1915,2025-08-05 22:06:57,Online,Card
9840,1915,2025-08-13 15:52:08,Online,Card
9841,1915,2025-07-12 03:34:20,Offline,Card
9842,1915,2025-06-13 23:24:34,Online,UPI
9843,1915,2025-06-20 20:19:07,Online,UPI
9844,1915,2025-08-08 02:44:38,Offline,Card
9845,1916,2023-07-29 03:46:14,Online,Card
9846,1916,2024-12-19 14:34:24,Online,Card
9847,1916,2025-06-22 12:28:56,Online,Card
9848,1916,2024-01-26 17:14:25,Offline,Card
9849,1916,2024-06-30 01:50:58,Offline,UPI
9850,1916,2024-10-16 01:15:03,Online,Card
9851,1916,2023-10-10 11:22:16,Online,UPI
9852,1918,2025-06-11 08:55:08,Online,Card
9853,1918,2025-06-03 20:05:02,Online,Card
9854,1918,2025-07-18 01:42:23,Offline,UPI
9855,1918,2025-08-12 17:58:32,Online,UPI
9856,1918,2025-05-22 20:50:43,Online,UPI
9857,1919,2025-05-23 14:47:08,Online,Card
9858,1919,2025-04-28 16:54:07,Online,Card
9859,1919,2024-04-12 10:14:10,Online,UPI
9860,1919,2024-12-19 21:00:27,Offline,Wallet
9861,1920,2025-07-29 19:30:44,Online,Wallet
9862,1920,2025-07-08 09:39:18,Online,UPI
9863,1920,2025-07-17 01:16:48,Online,Card
9864,1920,2025-07-23 15:12:46,Online,UPI
9865,1920,2025-08-03 17:26:39,Online,Card
9866,1920,2025-08-02 15:19:55,Online,Card
9867,1920,2025-07-13 23:45:22,Online,Card
9868,1921,2025-07-22 00:14:51,Online,UPI
9869,1921,2025-08-12 10:34:01,Online,Wallet
9870,1921,2025-07-30 11:27:07,Online,Card
9871,1921,2025-08-06 13:32:18,Online,COD
9872,1921,2025-07-29 22:52:47,Online,UPI
9873,1921,2025-07-26 22:26:14,Online,UPI
9874,1921,2025-07-26 19:10:56,Online,UPI
9875,1921,2025-08-12 01:07:58,Online,Card
9876,1922,2024-10-31 04:06:48,Online,Wallet
9877,1922,2024-07-28 06:35:05,Online,UPI
9878,1922,2025-02-11 09:19:06,Online,UPI
9879,1922,2024-05-24 11:40:25,Online,Wallet
9880,1922,2025-07-08 03:11:51,Online,Card
9881,1922,2024-04-28 09:28:22,Offline,UPI
9882,1922,2024-11-03 16:57:51,Online,Card
9883,1922,2024-10-31 14:27:50,Online,UPI
9884,1922,2024-11-12 03:43:17,Online,Card
9885,1922,2025-05-12 14:57:12,Online,COD
9886,1924,2025-03-20 04:30:21,Online,UPI
9887,1924,2024-09-02 21:22:58,Online,UPI
9888,1924,2024-06-05 16:29:01,Online,UPI
9889,1924,2025-07-24 02:02:59,Online,COD
9890,1925,2024-12-16 03:51:55,Online,Card
9891,1925,2025-07-28 21:37:02,Offline,COD
9892,1925,2025-04-20 14:21:49,Online,Card
9893,1925,2025-05-22 16:21:00,Offline,Card
9894,1925,2024-11-09 14:31:48,Online,COD
9895,1925,2025-08-02 17:27:05,Offline,Card
9896,1925,2025-01-09 07:02:22,Online,Card
9897,1927,2025-07-05 00:59:28,Online,COD
9898,1927,2025-06-16 19:31:55,Offline,Card
9899,1927,2025-08-09 18:12:10,Offline,Card
9900,1927,2025-04-05 13:11:02,Online,UPI
9901,1927,2025-03-07 10:48:58,Online,Card
9902,1927,2025-04-25 04:53:05,Offline,Card
9903,1928,2024-08-07 13:18:37,Online,COD
9904,1928,2025-05-20 14:58:04,Online,Card
9905,1928,2024-06-27 22:01:28,Online,Card
9906,1929,2024-12-30 11:48:16,Offline,Card
9907,1929,2024-09-24 03:48:26,Online,UPI
9908,1929,2024-10-28 14:39:26,Offline,Card
9909,1929,2025-03-31 17:13:35,Online,COD
9910,1929,2024-09-28 00:25:47,Online,COD
9911,1929,2024-11-29 13:12:24,Online,COD
9912,1929,2025-05-24 18:26:33,Offline,COD
9913,1929,2025-06-30 11:45:24,Online,Card
9914,1929,2024-11-17 09:41:12,Online,COD
9915,1930,2025-02-16 19:56:35,Online,Wallet
9916,1930,2025-04-29 01:36:21,Online,UPI
9917,1930,2025-06-14 07:02:30,Online,Card
9918,1930,2025-05-16 05:31:33,Online,Card
9919,1930,2025-03-27 03:55:53,Online,Wallet
9920,1930,2025-07-29 09:46:07,Online,UPI
9921,1930,2025-05-18 14:51:35,Online,Wallet
9922,1930,2025-03-16 03:22:53,Online,COD
9923,1930,2025-03-04 04:43:54,Online,Card
9924,1931,2025-02-24 20:46:06,Online,Card
9925,1931,2025-06-10 14:04:59,Online,Card
9926,1931,2024-07-09 21:29:11,Online,Card
9927,1931,2024-10-26 18:02:50,Online,Card
9928,1931,2025-03-01 14:00:36,Offline,Card
9929,1933,2025-06-20 12:49:35,Online,Card
9930,1933,2025-05-05 09:37:44,Online,Card
9931,1933,2025-06-14 11:11:03,Online,Card
9932,1933,2025-05-11 05:37:27,Online,Card
9933,1933,2024-11-21 20:24:40,Online,Card
9934,1934,2025-04-02 13:32:49,Online,Card
9935,1934,2025-08-07 05:23:38,Online,UPI
9936,1934,2025-04-14 02:31:13,Online,Wallet
9937,1934,2024-11-11 22:35:40,Online,Card
9938,1934,2025-05-26 20:00:59,Online,Card
9939,1934,2025-07-06 02:39:06,Online,Wallet
9940,1934,2025-05-08 01:49:53,Online,Card
9941,1935,2025-02-01 03:59:57,Online,Card
9942,1935,2024-08-17 07:39:49,Online,Card
9943,1935,2025-07-11 14:20:52,Online,UPI
9944,1935,2024-03-28 19:25:14,Online,Card
9945,1935,2023-12-27 18:14:42,Online,Card
9946,1936,2025-03-09 14:46:49,Online,UPI
9947,1936,2024-06-23 18:53:40,Online,Card
9948,1936,2025-05-21 18:39:00,Offline,Card
9949,1936,2024-12-15 07:28:26,Online,Card
9950,1936,2024-08-28 07:41:48,Online,UPI
9951,1936,2024-12-17 10:43:40,Offline,UPI
9952,1937,2025-04-28 12:00:54,Online,Card
9953,1937,2024-08-31 13:07:08,Online,Card
9954,1937,2025-06-25 17:19:20,Online,COD
9955,1937,2025-07-12 01:06:28,Online,Card
9956,1937,2025-04-11 12:43:38,Online,UPI
9957,1938,2024-08-04 05:55:46,Online,UPI
9958,1938,2024-01-14 23:11:31,Online,UPI
9959,1938,2024-02-19 00:57:12,Offline,UPI
9960,1939,2025-06-12 08:47:44,Offline,UPI
9961,1939,2025-06-15 14:14:29,Online,UPI
9962,1939,2025-08-04 16:42:58,Online,Card
9963,1939,2025-07-11 15:42:31,Online,UPI
9964,1940,2024-12-16 02:36:07,Offline,UPI
9965,1940,2025-06-06 12:56:28,Offline,Card
9966,1940,2024-11-03 11:21:25,Online,UPI
9967,1940,2025-05-31 00:30:08,Online,Card
9968,1940,2025-03-25 20:46:45,Offline,Card
9969,1940,2025-05-02 14:25:19,Online,Card
9970,1940,2025-06-26 09:46:09,Online,Card
9971,1940,2025-08-12 19:42:16,Online,Card
9972,1940,2024-10-29 20:54:37,Online,Card
9973,1940,2025-07-28 07:18:42,Offline,Card
9974,1941,2024-10-15 07:10:11,Online,Card
9975,1941,2024-07-15 17:53:43,Online,Card
9976,1941,2025-07-28 02:28:09,Online,Card
9977,1941,2025-02-18 13:57:20,Online,Card
9978,1941,2025-05-30 09:21:27,Offline,UPI
9979,1941,2024-01-16 07:30:32,Offline,Card
9980,1941,2025-07-12 02:54:39,Online,UPI
9981,1941,2025-05-11 08:05:56,Online,Card
9982,1942,2025-02-19 05:39:01,Offline,Card
9983,1942,2025-06-09 21:21:07,Online,COD
9984,1942,2025-05-26 04:39:56,Offline,Card
9985,1942,2025-02-15 07:12:35,Online,UPI
9986,1942,2025-05-31 04:35:55,Online,Card
9987,1942,2025-08-08 00:59:53,Offline,Card
9988,1942,2025-04-19 21:23:40,Online,Wallet
9989,1942,2025-08-03 00:54:19,Online,Card
9990,1942,2025-07-22 18:14:27,Online,Card
9991,1943,2025-04-08 21:30:44,Online,UPI
9992,1943,2025-06-18 13:08:57,Offline,Card
9993,1944,2025-01-30 16:25:31,Online,UPI
9994,1947,2025-06-20 20:09:32,Online,COD
9995,1947,2025-07-04 09:35:30,Online,Wallet
9996,1947,2025-06-25 09:46:51,Online,Card
9997,1947,2025-07-14 00:08:34,Offline,COD
9998,1947,2025-06-27 06:30:48,Offline,Card
9999,1947,2025-08-11 16:08:11,Online,Card
10000,1949,2025-07-23 17:37:20,Online,Card
10001,1949,2025-03-30 16:02:31,Offline,COD
10002,1949,2025-08-06 17:48:52,Online,Card
10003,1949,2025-07-14 17:14:49,Online,Card
10004,1950,2023-10-29 11:05:57,Online,UPI
10005,1950,2023-03-23 07:39:55,Online,UPI
10006,1950,2025-02-11 18:16:53,Online,Card
10007,1950,2024-01-20 13:04:29,Offline,Card
10008,1950,2025-01-04 18:09:57,Online,UPI
10009,1950,2024-05-31 02:26:40,Online,Card
10010,1950,2025-02-10 22:43:24,Offline,Card
10011,1950,2024-06-16 17:45:34,Online,Card
10012,1951,2024-09-26 02:22:42,Online,Wallet
10013,1951,2024-06-29 12:11:35,Online,Card
10014,1951,2024-12-05 01:32:34,Offline,Card
10015,1951,2025-06-19 14:49:11,Online,COD
10016,1951,2025-07-21 05:45:39,Online,Card
10017,1951,2024-06-26 12:50:00,Online,Card
10018,1951,2024-10-12 01:09:51,Online,Wallet
10019,1951,2025-07-07 14:03:04,Online,Wallet
10020,1951,2024-06-18 22:55:15,Online,COD
10021,1952,2023-12-15 13:54:36,Online,UPI
10022,1952,2025-07-05 17:21:01,Online,Wallet
10023,1952,2024-03-03 04:29:58,Online,Card
10024,1953,2024-02-15 15:29:53,Online,UPI
10025,1953,2025-06-08 04:00:44,Online,Card
10026,1953,2025-07-02 04:05:00,Online,Card
10027,1953,2025-04-04 09:44:34,Online,UPI
10028,1954,2025-06-12 22:07:36,Offline,Card
